Tp (K);m/m0 exp;m/m0 cal
318.634,1.0005891,1.0
319.134,1.0005654,0.9999971980434189
319.634,1.0005654,0.9999943499179379
320.134,1.0004943,0.9999914550089161
320.634,1.000518,0.9999885126956073
321.134,1.000518,0.9999855223511184
321.634,1.0004706,0.9999824833423688
322.134,1.0004232,0.9999793950300484
322.634,1.0004469,0.999976256768576
323.134,1.0004469,0.999973067906057
323.634,1.0004232,0.9999698277842402
324.134,1.0004469,0.9999665357384753
324.634,1.0004232,0.9999631910976687
325.134,1.0004232,0.99995979318424
325.634,1.0003995,0.9999563413140767
326.134,1.0004232,0.9999528347964898
326.634,1.0004232,0.9999492729341678
327.134,1.0004469,0.9999456550231306
327.634,1.0003995,0.999941980352683
328.134,1.0003521,0.9999382482053669
328.634,1.0003521,0.9999344578569141
329.134,1.0003995,0.9999306085761968
329.634,1.0004469,0.9999266996251791
330.134,1.0003995,0.9999227302588668
330.634,1.0004943,0.9999186997252565
331.134,1.0005417,0.9999146072652846
331.634,1.0005891,0.9999104521127746
332.134,1.0005891,0.9999062334943849
332.634,1.0005891,0.9999019506295539
333.134,1.0006602,0.999897602730446
333.634,1.0005891,0.9998931890018958
334.134,1.0004706,0.9998887086413515
334.634,1.0003995,0.9998841608388173
335.134,1.0003758,0.9998795447767947
335.634,1.0003521,0.9998748596302237
336.134,1.0003521,0.9998701045664207
336.634,1.0003995,0.9998652787450177
337.134,1.0004469,0.9998603813178993
337.634,1.0004469,0.9998554114291379
338.134,1.0004469,0.9998503682149285
338.634,1.0003521,0.9998452508035216
339.134,1.0002099,0.9998400583151561
339.634,1.000044,0.9998347898619883
340.134,1.000044,0.9998294445480218
340.634,0.9999966,0.9998240214690349
341.134,0.9999966,0.9998185197125061
341.634,1.0000203,0.9998129383575388
342.134,1.0000914,0.9998072764747838
342.634,1.0000677,0.9998015331263604
343.134,1.0000677,0.9997957073657752
343.634,1.0000677,0.9997897982378394
344.134,1.0000203,0.9997838047785845
344.634,0.9999966,0.9997777260151752
345.134,0.9999492,0.9997715609658212
345.634,0.9998781,0.999765308639686
346.134,0.9999018,0.9997589680367941
346.634,0.9999492,0.9997525381479354
347.134,0.9999255,0.9997460179545683
347.634,0.9999018,0.9997394064287192
348.134,0.9998307,0.9997327025328798
348.634,0.999807,0.9997259052199023
349.134,0.9998781,0.999719013432892
349.634,0.9999018,0.9997120261050958
350.134,0.9998781,0.9997049421597893
350.634,0.9998781,0.9996977605101612
351.134,0.9998781,0.9996904800591928
351.634,0.9998544,0.9996830996995362
352.134,0.9998544,0.9996756183133884
352.634,0.9998544,0.9996680347723622
353.134,0.999807,0.9996603479373541
353.634,0.9997833,0.9996525566584078
354.134,0.9997596,0.9996446597745747
354.634,0.9997596,0.9996366561137705
355.134,0.9997833,0.9996285444926278
355.634,0.999807,0.999620323716345
356.134,0.9997833,0.99961199257853
356.634,0.9997596,0.9996035498610413
357.134,0.9997596,0.9995949943338237
357.634,0.9996885,0.999586324754739
358.134,0.9996885,0.9995775398693935
358.634,0.9997122,0.999568638410959
359.134,0.9996648,0.9995596190999905
359.634,0.9996174,0.9995504806442371
360.134,0.9996885,0.9995412217384498
360.634,0.999807,0.999531841064181
361.134,0.9998544,0.9995223372895814
361.634,0.9998781,0.9995127090691891
362.134,0.9999492,0.9995029550437139
362.634,0.9999492,0.9994930738398149
363.134,0.9999255,0.9994830640698721
363.634,0.9999729,0.9994729243317518
364.134,0.9999729,0.9994626532085651
364.634,0.9999492,0.9994522492684192
365.134,0.9999255,0.9994417110641629
365.634,0.9999255,0.9994310371331233
366.134,0.9999018,0.9994202259968368
366.634,0.9999492,0.9994092761607707
367.134,0.9999492,0.999398186114039
367.634,0.9999018,0.9993869543291077
368.134,0.9999966,0.9993755792614947
368.634,1.0000677,0.9993640593494582
369.134,1.0001151,0.9993523930136787
369.634,1.0001151,0.9993405786569312
370.134,1.0001862,0.9993286146637477
